frame,id,x,y,image_index,angle,site,site_id
14,15,584,523,0,-242,true,0
14,16,427,700,0,-199,false,
14,17,402,408,0,-35,false,
14,18,222,607,0,-102,false,
14,19,95,432,0,-239,false,
14,20,494,242,0,17,false,
14,21,344,599,0,-248,false,
14,22,255,362,0,82,false,
14,23,72,535,0,-101,false,
14,24,485,291,0,-84,false,
14,25,396,21,0,-151,false,
14,26,410,605,0,-7,false,
14,27,390,3,0,-174,false,
14,28,309,183,0,62,false,
14,29,546,603,0,73,true,0
14,30,588,579,0,-49,true,0
14,31,381,315,0,83,false,
14,32,691,441,0,-110,false,
14,33,391,402,0,-162,false,
14,34,234,436,0,-218,false,
14,35,430,315,0,46,false,
14,36,212,140,0,-100,false,
14,37,611,578,0,60,false,
14,38,624,153,0,-17,false,
14,39,527,28,0,-33,false,
14,40,51,571,0,-96,false,
14,41,82,509,0,-180,false,
14,42,29,153,0,-214,false,
14,43,86,198,0,80,false,
14,44,331,202,0,14,false,
14,45,729,297,0,-261,false,
14,46,105,101,0,-242,false,
14,47,415,133,0,-54,false,
14,48,581,742,0,52,false,
14,49,150,544,0,-96,false,
15,0,664,605,0,-138,false,
15,1,370,380,0,-182,false,
15,2,567,35,0,35,false,
15,3,669,332,0,-100,false,
15,4,544,129,0,-4,false,
15,5,717,8,0,-70,false,
15,6,449,711,0,-99,false,
15,7,131,346,0,-227,false,
15,8,209,336,0,-100,false,
15,9,129,174,0,-268,false,
15,10,353,260,0,-169,false,
15,11,671,423,0,-98,false,
15,12,112,711,0,39,false,
15,13,118,216,0,-40,false,
15,14,526,660,0,10,false,
15,15,582,524,0,-242,true,0
15,16,426,703,0,-199,false,
15,17,404,406,0,-35,false,
15,18,224,607,0,-102,false,
15,19,93,434,0,-239,false,
15,20,493,240,0,17,false,
15,21,341,600,0,-248,false,
15,22,252,362,0,82,false,
15,23,75,536,0,-101,false,
15,24,488,291,0,-84,false,
15,25,397,24,0,-151,false,
15,26,410,602,0,-7,false,
15,27,390,5,0,-174,false,
15,28,306,182,0,62,false,
15,29,544,602,0,73,true,0
15,30,590,577,0,-49,true,0
15,31,378,315,0,83,false,
15,32,693,442,0,-110,false,
15,33,392,405,0,-162,false,
15,34,233,438,0,-218,false,
15,35,429,313,0,46,false,
15,36,215,140,0,-100,false,
15,37,606,576,0,60,true,0
15,38,625,150,0,-17,false,
15,39,528,26,0,-33,false,
15,40,54,571,0,-96,false,
15,41,82,512,0,-180,false,
15,42,28,156,0,-214,false,
15,43,84,197,0,80,false,
15,44,331,200,0,14,false,
15,45,726,297,0,-261,false,
15,46,103,102,0,-242,false,
15,47,418,131,0,-54,false,
15,48,579,740,0,52,false,
15,49,153,544,0,-96,false,
16,0,666,607,0,-138,false,
16,1,370,383,0,-182,false,
16,2,565,33,0,35,false,
16,3,672,333,0,-100,false,
16,4,545,126,0,-4,false,
16,5,719,7,0,-70,false,
16,6,451,712,0,-99,false,
16,7,129,348,0,-227,false,
16,8,211,337,0,-100,false,
16,9,126,174,0,-268,false,
16,10,354,262,0,-169,false,
16,11,674,424,0,-98,false,
16,12,111,709,0,39,false,
16,13,120,214,0,-40,false,
16,14,525,657,0,10,false,
16,15,580,526,0,-242,true,0
16,16,426,705,0,-199,false,
16,17,405,404,0,-35,false,
16,18,227,608,0,-102,false,
16,19,90,435,0,-239,false,
16,20,493,237,0,17,false,
16,21,339,601,0,-248,false,
16,22,249,361,0,82,false,
16,23,78,536,0,-101,false,
16,24,491,290,0,-84,false,
16,25,399,26,0,-151,false,
16,26,411,600,0,-7,false,
16,27,390,8,0,-174,false,
16,28,304,180,0,62,false,
16,29,541,601,0,73,true,0
16,30,592,575,0,-49,true,0
16,31,375,314,0,83,false,
16,32,696,443,0,-110,false,
16,33,393,407,0,-162,false,
16,34,231,440,0,-218,false,
16,35,427,311,0,46,false,
